QStrength	Quantifier	Arg1	Pred	Arg2	Sentence	Score	Canonical?	Multiword?	Inferred?	Domain	Range	Provenance
1.00	most	rooster	has-part	chicken wing	Most roosters have (part) chicken wings.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	rooster	has-part	corpus	Most roosters have (part) corpi.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	rooster	has-part	cytoplasm	Most roosters have (part) cytoplasm.	-	y	n	n	bird_n1	substance_n1	WordNet3.0
1.00	most	rooster	has-part	ear	Most roosters have (part) ears.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	rooster	has-part	face	Most roosters have (part) faces.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	rooster	has-part	flight feather	Most roosters have (part) flight feathers.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	rooster	has-part	head	Most roosters have (part) heads.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	rooster	has-part	lip	Most roosters have (part) lips.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	rooster	has-part	mouth	Most roosters have (part) mouths.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	rooster	has-part	nucleus	Most roosters have (part) nuclei.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	rooster	has-part	plasma membrane	Most roosters have (part) plasma membranes.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	rooster	has-part	quill feather	Most roosters have (part) quill feathers.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	rooster	has-part	rib cage	Most roosters have (part) rib cages.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	rooster	has-part	second joint	Most roosters have (part) second joints.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	rooster	has-part	section	Most roosters have (part) sections.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	rooster	has-part	skull	Most roosters have (part) skulls.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	rooster	has-part	sternum	Most roosters have (part) sterna.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	rooster	has-part	talon	Most roosters have (part) talons.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	rooster	has-part	vacuole	Most roosters have (part) vacuoles.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	rooster	has-part	wishbone	Most roosters have (part) wishbones.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	root	has-part	bark	Most roots have (part) bark.	-	y	n	n	plant_part_n1	sound_n4	WordNet3.0
1.00	most	root	has-part	root cap	Most roots have (part) root caps.	-	y	n	n	plant_part_n1	Thing	WordNet3.0
1.00	most	root	has-part	root hair	Most roots have (part) root hair.	-	y	n	n	plant_part_n1	Thing	WordNet3.0
1.00	most	root	has-part	section	Most roots have (part) sections.	-	y	n	n	plant_part_n1	Thing	WordNet3.0
1.00	most	rope	has-part	section	Most ropes have (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	rose	has-part	cell membrane	Most roses have (part) cell membranes.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	rose	has-part	cell	Most roses have (part) cells.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	rose	has-part	corpus	Most roses have (part) corpi.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	rose	has-part	cytoplasm	Most roses have (part) cytoplasm.	-	y	n	n	plant_n2	substance_n1	WordNet3.0
1.00	most	rose	has-part	nucleus	Most roses have (part) nuclei.	-	y	n	n	plant_n2	body_part_n1	WordNet3.0
1.00	most	rose	has-part	plasma membrane	Most roses have (part) plasma membranes.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	rose	has-part	rose hip	Most roses have (part) rose hips.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	rose	has-part	section	Most roses have (part) sections.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	rose	has-part	vacuole	Most roses have (part) vacuoles.	-	y	n	n	plant_n2	body_part_n1	WordNet3.0
1.00	most	rose	has-part	xylem	Most roses have (part) xylem.	-	y	n	n	plant_n2	plant_part_n1	WordNet3.0
1.00	most	rosemary	has-part	cell membrane	Most rosemaries have (part) cell membranes.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	rosemary	has-part	cell	Most rosemaries have (part) cells.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	rosemary	has-part	corpus	Most rosemaries have (part) corpi.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	rosemary	has-part	cytoplasm	Most rosemaries have (part) cytoplasm.	-	y	n	n	plant_n2	substance_n1	WordNet3.0
1.00	most	rosemary	has-part	nucleus	Most rosemaries have (part) nuclei.	-	y	n	n	plant_n2	body_part_n1	WordNet3.0
1.00	most	rosemary	has-part	plasma membrane	Most rosemaries have (part) plasma membranes.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	rosemary	has-part	section	Most rosemaries have (part) sections.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	rosemary	has-part	vacuole	Most rosemaries have (part) vacuoles.	-	y	n	n	plant_n2	body_part_n1	WordNet3.0
1.00	most	rosemary	has-part	vegetable	Most rosemaries have (part) vegetables.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	rosette	has-part	section	Most rosettes have (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	rotifer	has-part	brain	Most rotifers have (part) brains.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	rotifer	has-part	cell membrane	Most rotifers have (part) cell membranes.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	rotifer	has-part	cell	Most rotifers have (part) cells.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	rotifer	has-part	corpus	Most rotifers have (part) corpi.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	rotifer	has-part	cytoplasm	Most rotifers have (part) cytoplasm.	-	y	n	n	animal_n1	substance_n1	WordNet3.0
1.00	most	rotifer	has-part	ear	Most rotifers have (part) ears.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	rotifer	has-part	face	Most rotifers have (part) faces.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	rotifer	has-part	head	Most rotifers have (part) heads.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	rotifer	has-part	nucleus	Most rotifers have (part) nuclei.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	rotifer	has-part	plasma membrane	Most rotifers have (part) plasma membranes.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	rotifer	has-part	section	Most rotifers have (part) sections.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	rotifer	has-part	skull	Most rotifers have (part) skulls.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	rotifer	has-part	vacuole	Most rotifers have (part) vacuoles.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	rotter	has-part	arm	Most rotters have (part) arms.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	rotter	has-part	body substance	Most rotters have (part) body substances.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rotter	has-part	cell membrane	Most rotters have (part) cell membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rotter	has-part	cell	Most rotters have (part) cells.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rotter	has-part	corpus	Most rotters have (part) corpi.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rotter	has-part	cytoplasm	Most rotters have (part) cytoplasm.	-	y	n	n	person_n1	substance_n1	WordNet3.0
1.00	most	rotter	has-part	head	Most rotters have (part) heads.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	rotter	has-part	human body	Most rotters have (part) human bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rotter	has-part	leg	Most rotters have (part) legs.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	rotter	has-part	material body	Most rotters have (part) material bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rotter	has-part	neck	Most rotters have (part) necks.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	rotter	has-part	nucleus	Most rotters have (part) nuclei.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	rotter	has-part	personality	Most rotters have (part) personality.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rotter	has-part	plasma membrane	Most rotters have (part) plasma membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rotter	has-part	section	Most rotters have (part) sections.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rotter	has-part	vacuole	Most rotters have (part) vacuoles.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	rounder	has-part	arm	Most rounders have (part) arms.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	rounder	has-part	body substance	Most rounders have (part) body substances.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rounder	has-part	cell membrane	Most rounders have (part) cell membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rounder	has-part	cell	Most rounders have (part) cells.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rounder	has-part	corpus	Most rounders have (part) corpi.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rounder	has-part	cytoplasm	Most rounders have (part) cytoplasm.	-	y	n	n	person_n1	substance_n1	WordNet3.0
1.00	most	rounder	has-part	head	Most rounders have (part) heads.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	rounder	has-part	human body	Most rounders have (part) human bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rounder	has-part	leg	Most rounders have (part) legs.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	rounder	has-part	material body	Most rounders have (part) material bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rounder	has-part	neck	Most rounders have (part) necks.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	rounder	has-part	nucleus	Most rounders have (part) nuclei.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	rounder	has-part	personality	Most rounders have (part) personality.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rounder	has-part	plasma membrane	Most rounders have (part) plasma membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rounder	has-part	section	Most rounders have (part) sections.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rounder	has-part	vacuole	Most rounders have (part) vacuoles.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	rowan	has-part	bark	Most rowans have (part) bark.	-	y	n	n	plant_n2	sound_n4	WordNet3.0
1.00	most	rowan	has-part	cell membrane	Most rowans have (part) cell membranes.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	rowan	has-part	cell	Most rowans have (part) cells.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	rowan	has-part	corpus	Most rowans have (part) corpi.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	rowan	has-part	cytoplasm	Most rowans have (part) cytoplasm.	-	y	n	n	plant_n2	substance_n1	WordNet3.0
1.00	most	rowan	has-part	leaf node	Most rowans have (part) leaf nodes.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	rowan	has-part	nucleus	Most rowans have (part) nuclei.	-	y	n	n	plant_n2	body_part_n1	WordNet3.0
1.00	most	rowan	has-part	plasma membrane	Most rowans have (part) plasma membranes.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	rowan	has-part	section	Most rowans have (part) sections.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	rowan	has-part	stump	Most rowans have (part) stumps.	-	y	n	n	plant_n2	plant_part_n1	WordNet3.0
1.00	most	rowan	has-part	tree branch	Most rowans have (part) tree branches.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	rowan	has-part	treetop	Most rowans have (part) treetops.	-	y	n	n	plant_n2	location_n1	WordNet3.0
1.00	most	rowan	has-part	trunk	Most rowans have (part) trunks.	-	y	n	n	plant_n2	plant_part_n1	WordNet3.0
1.00	most	rowan	has-part	vacuole	Most rowans have (part) vacuoles.	-	y	n	n	plant_n2	body_part_n1	WordNet3.0
1.00	most	rowan	has-part	xylem	Most rowans have (part) xylem.	-	y	n	n	plant_n2	plant_part_n1	WordNet3.0
1.00	most	ruby	has-part	section	Most rubies have (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	rucksack	has-part	section	Most rucksacks have (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	rudder	has-part	section	Most rudders have (part) sections.	-	y	n	n	device_n1	Thing	WordNet3.0
1.00	most	rug	has-part	section	Most rugs have (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	rugby	has-part	goal	Most rugbies have (part) goals.	-	y	n	n	activity_n1	knowledge_n1	WordNet3.0
1.00	most	rugby	has-part	regulation time	Most rugbies have (part) regulation time.	-	y	n	n	activity_n1	Thing	WordNet3.0
1.00	most	rugby	has-part	second period	Most rugbies have (part) second periods.	-	y	n	n	activity_n1	Thing	WordNet3.0
1.00	most	ruler	has-part	section	Most rulers have (part) sections.	-	y	n	n	measuring_instrument_n1	Thing	WordNet3.0
1.00	most	rung	has-part	section	Most rungs have (part) sections.	-	y	n	n	device_n1	Thing	WordNet3.0
1.00	most	runner	has-part	arm	Most runners have (part) arms.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	runner	has-part	body substance	Most runners have (part) body substances.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	runner	has-part	cell membrane	Most runners have (part) cell membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	runner	has-part	cell	Most runners have (part) cells.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	runner	has-part	corpus	Most runners have (part) corpi.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	runner	has-part	cytoplasm	Most runners have (part) cytoplasm.	-	y	n	n	person_n1	substance_n1	WordNet3.0
1.00	most	runner	has-part	head	Most runners have (part) heads.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	runner	has-part	human body	Most runners have (part) human bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	runner	has-part	leg	Most runners have (part) legs.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	runner	has-part	material body	Most runners have (part) material bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	runner	has-part	neck	Most runners have (part) necks.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	runner	has-part	nucleus	Most runners have (part) nuclei.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	runner	has-part	personality	Most runners have (part) personality.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	runner	has-part	plasma membrane	Most runners have (part) plasma membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	runner	has-part	section	Most runners have (part) sections.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	runner	has-part	vacuole	Most runners have (part) vacuoles.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	runway	has-part	section	Most runways have (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	Russia	has-part	Caspian	Most Russia has (part) Caspian.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	sable	has-part	bristle	Most sables have (part) bristles.	-	y	n	n	artifact_n1	material_n1	WordNet3.0
1.00	most	sable	has-part	handle	Most sables have (part) handles.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	sable	has-part	section	Most sables have (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	saddle	has-part	section	Most saddles have (part) sections.	-	y	n	n	device_n1	Thing	WordNet3.0
1.00	most	saddle	has-part	stirrup	Most saddles have (part) stirrups.	-	y	n	n	device_n1	device_n1	WordNet3.0
1.00	most	saguaro	has-part	cell membrane	Most saguaros have (part) cell membranes.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	saguaro	has-part	cell	Most saguaros have (part) cells.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	saguaro	has-part	corpus	Most saguaros have (part) corpi.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	saguaro	has-part	cytoplasm	Most saguaros have (part) cytoplasm.	-	y	n	n	plant_n2	substance_n1	WordNet3.0
1.00	most	saguaro	has-part	nucleus	Most saguaros have (part) nuclei.	-	y	n	n	plant_n2	body_part_n1	WordNet3.0
1.00	most	saguaro	has-part	plasma membrane	Most saguaros have (part) plasma membranes.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	saguaro	has-part	section	Most saguaros have (part) sections.	-	y	n	n	plant_n2	Thing	WordNet3.0
1.00	most	saguaro	has-part	vacuole	Most saguaros have (part) vacuoles.	-	y	n	n	plant_n2	body_part_n1	WordNet3.0
1.00	most	saiga	has-part	brain	Most saigas have (part) brains.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	saiga	has-part	breast	Most saigas have (part) breasts.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	saiga	has-part	cannon bone	Most saigas have (part) cannon bones.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	saiga	has-part	cell membrane	Most saigas have (part) cell membranes.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	saiga	has-part	cell	Most saigas have (part) cells.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	saiga	has-part	chest cavity	Most saigas have (part) chest cavities.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	saiga	has-part	chest	Most saigas have (part) chests.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	saiga	has-part	corpus	Most saigas have (part) corpi.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	saiga	has-part	cytoplasm	Most saigas have (part) cytoplasm.	-	y	n	n	animal_n1	substance_n1	WordNet3.0
1.00	most	saiga	has-part	ear	Most saigas have (part) ears.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	saiga	has-part	face	Most saigas have (part) faces.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	saiga	has-part	head	Most saigas have (part) heads.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	saiga	has-part	hip socket	Most saigas have (part) hip sockets.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	saiga	has-part	hoof	Most saigas have (part) hoofs.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	saiga	has-part	nucleus	Most saigas have (part) nuclei.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	saiga	has-part	pilus	Most saigas have (part) piluses.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	saiga	has-part	plasma membrane	Most saigas have (part) plasma membranes.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	saiga	has-part	rib cage	Most saigas have (part) rib cages.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	saiga	has-part	second stomach	Most saigas have (part) second stomachs.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	saiga	has-part	section	Most saigas have (part) sections.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	saiga	has-part	skull	Most saigas have (part) skulls.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	saiga	has-part	sternum	Most saigas have (part) sterna.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	saiga	has-part	vacuole	Most saigas have (part) vacuoles.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	sail	has-part	hem	Most sails have (part) hems.	-	y	n	n	artifact_n1	location_n1	WordNet3.0
1.00	most	sail	has-part	section	Most sails have (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	sailboat	has-part	anchor	Most sailboats have (part) anchors.	-	y	n	n	transport_n1	device_n1	WordNet3.0
1.00	most	sailboat	has-part	base	Most sailboats have (part) bases.	-	y	n	n	transport_n1	artifact_n1	WordNet3.0
1.00	most	sailboat	has-part	hem	Most sailboats have (part) hems.	-	y	n	n	transport_n1	location_n1	WordNet3.0
1.00	most	sailboat	has-part	hull	Most sailboats have (part) hulls.	-	y	n	n	transport_n1	artifact_n1	WordNet3.0
1.00	most	sailboat	has-part	mast	Most sailboats have (part) masts.	-	y	n	n	transport_n1	artifact_n1	WordNet3.0
1.00	most	sailboat	has-part	rib	Most sailboats have (part) ribs.	-	y	n	n	transport_n1	device_n1	WordNet3.0
1.00	most	sailboat	has-part	rider plate	Most sailboats have (part) rider plates.	-	y	n	n	transport_n1	Thing	WordNet3.0
