QStrength	Quantifier	Arg1	Pred	Arg2	Sentence	Score	Canonical?	Multiword?	Inferred?	Domain	Range	Provenance
1.00	most	visitor	isa	traveller	Visitor isa traveller.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	visor	isa	shield	Visor isa shield.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	vitamin	isa	nourishment	Vitamin isa nourishment.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	vitamin	isa	sustenance	Vitamin isa sustenance.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	vocabulary	isa	book	Vocabulary isa book.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	vocalization	isa	entity	Vocalization isa entity.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	vocation	isa	job	Vocation isa job.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	vocation	isa	occupation	Vocation isa occupation.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	voice	isa	property	Voice isa property.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	volcano	isa	crack	Volcano isa crack.	1.00	n	n	n	shape_n2	shape_n2	WordNet3.0
1.00	most	vole	isa	rodent	Vole isa rodent.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	volleyball	isa	game	Volleyball isa game.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	volt	isa	emu	Volt isa emu.	1.00	n	n	n	definite_quantity_n1	definite_quantity_n1	WordNet3.0
1.00	most	voltage	isa	phenomenon	Voltage isa phenomenon.	1.00	n	n	n	phenomenon_n1	phenomenon_n1	WordNet3.0
1.00	most	volume	isa	quantity	Volume isa quantity.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	voyage	isa	action	Voyage isa action.	1.00	n	n	n	action_n1	action_n1	WordNet3.0
1.00	most	vulture	isa	raptor	Vulture isa raptor.	1.00	n	n	n	bird_n1	bird_n1	WordNet3.0
1.00	most	vulva	isa	organ	Vulva isa organ.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	wagon	isa	container	Wagon isa container.	1.00	n	n	n	transport_n1	artifact_n1	WordNet3.0
1.00	most	wagtail	isa	bird	Wagtail isa bird.	1.00	n	n	n	bird_n1	bird_n1	WordNet3.0
1.00	most	waist	isa	body part	Waist isa body part.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	waiter	isa	employee	Waiter isa employee.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	waitress	isa	server	Waitress isa server.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	waitress	isa	waiter	Waitress isa waiter.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	wale	isa	injury	Wale isa injury.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	walker	isa	structure	Walker isa structure.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	wall	isa	structure	Wall isa structure.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	wallaby	isa	kangaroo	Wallaby isa kangaroo.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	wallet	isa	case	Wallet isa case.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	wallpaper	isa	paper	Wallpaper isa paper.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	walnut	isa	nut	Walnut isa nut.	1.00	n	n	n	plant_part_n1	plant_part_n1	WordNet3.0
1.00	most	walrus	isa	mammal	Walrus isa mammal.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	wand	isa	implement	Wand isa implement.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	war	isa	event	War isa event.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	warbler	isa	bird	Warbler isa bird.	1.00	n	n	n	bird_n1	bird_n1	WordNet3.0
1.00	most	ward	isa	individual	Ward isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	ward	isa	person	Ward isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	ward	isa	somebody	Ward isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	ward	isa	someone	Ward isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	warden	isa	defender	Warden isa defender.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	warden	isa	guardian	Warden isa guardian.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	wardrobe	isa	furniture	Wardrobe isa furniture.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	warmth	isa	cognition	Warmth isa cognition.	1.00	n	n	n	process_n2	knowledge_n1	WordNet3.0
1.00	most	warmth	isa	knowledge	Warmth isa knowledge.	1.00	n	n	n	process_n2	knowledge_n1	WordNet3.0
1.00	most	warning	isa	event	Warning isa event.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	warren	isa	burrow	Warren isa burrow.	1.00	n	n	n	formation_n5	formation_n5	WordNet3.0
1.00	most	warrior	isa	individual	Warrior isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	warrior	isa	person	Warrior isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	warrior	isa	somebody	Warrior isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	warrior	isa	someone	Warrior isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	wart	isa	hump	Wart isa hump.	1.00	n	n	n	shape_n2	shape_n2	WordNet3.0
1.00	most	wart	isa	protuberance	Wart isa protuberance.	1.00	n	n	n	shape_n2	shape_n2	WordNet3.0
1.00	most	washbasin	isa	fixture	Washbasin isa fixture.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	washer	isa	worker	Washer isa worker.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Washington	isa	thing	Washington isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	washing-up	isa	activity	Washing-up isa activity.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	wasp	isa	insect	Wasp isa insect.	1.00	n	n	n	insect_n1	insect_n1	WordNet3.0
1.00	most	waste	isa	material	Waste isa material.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	waste	isa	stuff	Waste isa stuff.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	wastewater	isa	waste	Wastewater isa waste.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	water	isa	compound	Water isa compound.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	water	isa	fluid	Water isa fluid.	1.00	n	n	n	material_n1	Thing	WordNet3.0
1.00	most	waterbuck	isa	antelope	Waterbuck isa antelope.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	watercress	isa	vegetable	Watercress isa vegetable.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	waterfall	isa	waters	Waterfall isa waters.	1.00	n	n	n	water_n2	water_n2	WordNet3.0
1.00	most	waterfowl	isa	bird	Waterfowl isa bird.	1.00	n	n	n	bird_n1	bird_n1	WordNet3.0
1.00	most	watermelon	isa	melon	Watermelon isa melon.	1.00	n	n	n	plant_part_n1	plant_part_n1	WordNet3.0
1.00	most	waters	isa	entity	Waters isa entity.	1.00	n	n	n	water_n2	Thing	WordNet3.0
1.00	most	waterway	isa	waters	Waterway isa waters.	1.00	n	n	n	water_n2	water_n2	WordNet3.0
1.00	most	waterwheel	isa	wheel	Waterwheel isa wheel.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	watt	isa	emu	Watt isa emu.	1.00	n	n	n	definite_quantity_n1	definite_quantity_n1	WordNet3.0
1.00	most	wave	isa	motion	Wave isa motion.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	wavelength	isa	distance	Wavelength isa distance.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	wax	isa	lipid	Wax isa lipid.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	waxwork	isa	vine	Waxwork isa vine.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	way	isa	property	Way isa property.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	weakness	isa	imperfection	Weakness isa imperfection.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	wealth	isa	condition	Wealth isa condition.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	weapon	isa	instrument	Weapon isa instrument.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	weaponry	isa	instrumentality	Weaponry isa instrumentality.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	wearer	isa	user	Wearer isa user.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	weasel	isa	mammal	Weasel isa mammal.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	weather	isa	phenomenon	Weather isa phenomenon.	1.00	n	n	n	phenomenon_n1	phenomenon_n1	WordNet3.0
1.00	most	weatherman	isa	meteorologist	Weatherman isa meteorologist.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	weaver	isa	worker	Weaver isa worker.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	web	isa	object	Web isa object.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	webbing	isa	tape	Webbing isa tape.	1.00	n	n	n	artifact_n1	measuring_instrument_n1	WordNet3.0
1.00	most	wedding	isa	ceremony	Wedding isa ceremony.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	wedge	isa	triangle	Wedge isa triangle.	1.00	n	n	n	shape_n2	shape_n2	WordNet3.0
1.00	most	Wednesday	isa	weekday	Wednesday isa weekday.	1.00	n	n	n	period_n1	period_n1	WordNet3.0
1.00	most	weed	isa	tracheophyte	Weed isa tracheophyte.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	week	isa	period	Week isa period.	1.00	n	n	n	period_n1	period_n1	WordNet3.0
1.00	most	weekday	isa	period	Weekday isa period.	1.00	n	n	n	period_n1	period_n1	WordNet3.0
1.00	most	weekend	isa	period	Weekend isa period.	1.00	n	n	n	period_n1	period_n1	WordNet3.0
1.00	most	weevil	isa	beetle	Weevil isa beetle.	1.00	n	n	n	insect_n1	insect_n1	WordNet3.0
1.00	most	weight	isa	property	Weight isa property.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	weightlessness	isa	weight	Weightlessness isa weight.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	weightlifter	isa	athlete	Weightlifter isa athlete.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	weir	isa	dam	Weir isa dam.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	wellbeing	isa	luck	Wellbeing isa luck.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	wellness	isa	wellbeing	Wellness isa wellbeing.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	west	isa	direction	West isa direction.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	wetland	isa	soil	Wetland isa soil.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	wetness	isa	condition	Wetness isa condition.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	whale	isa	mammal	Whale isa mammal.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	wheat	isa	cereal	Wheat isa cereal.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	wheel	isa	mechanism	Wheel isa mechanism.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	wheelbarrow	isa	go-cart	Wheelbarrow isa go-cart.	1.00	n	n	n	transport_n1	transport_n1	WordNet3.0
1.00	most	wheelchair	isa	chair	Wheelchair isa chair.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	while	isa	time	While isa time.	1.00	n	n	n	period_n1	period_n1	WordNet3.0
1.00	most	whip	isa	instrument	Whip isa instrument.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	whiptail	isa	lizard	Whiptail isa lizard.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	whirligig	isa	plaything	Whirligig isa plaything.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	whirligig	isa	toy	Whirligig isa toy.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	whisk	isa	mixer	Whisk isa mixer.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	whisker	isa	body part	Whisker isa body part.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	whit	isa	indefinite quantity	Whit isa indefinite quantity.	1.00	n	n	n	indefinite_quantity_n1	indefinite_quantity_n1	WordNet3.0
1.00	most	whorl	isa	shape	Whorl isa shape.	1.00	n	n	n	shape_n2	shape_n2	WordNet3.0
1.00	most	wick	isa	cord	Wick isa cord.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	widow	isa	woman	Widow isa woman.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	width	isa	dimension	Width isa dimension.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	wife	isa	individual	Wife isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	wife	isa	person	Wife isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	wife	isa	somebody	Wife isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	wife	isa	someone	Wife isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	wife	isa	woman	Wife isa woman.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	wig	isa	clothes	Wig isa clothes.	1.00	n	n	n	clothing_n1	clothing_n1	WordNet3.0
1.00	most	wig	isa	clothing	Wig isa clothing.	1.00	n	n	n	clothing_n1	clothing_n1	WordNet3.0
1.00	most	wildcat	isa	artifact	Wildcat isa artifact.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	wildebeest	isa	antelope	Wildebeest isa antelope.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	wilderness	isa	location	Wilderness isa location.	1.00	n	n	n	location_n1	location_n1	WordNet3.0
1.00	most	wildfire	isa	happening	Wildfire isa happening.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	wildfire	isa	occurrence	Wildfire isa occurrence.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	wildflower	isa	angiosperm	Wildflower isa angiosperm.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	wildflower	isa	plant	Wildflower isa plant.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	wildlife	isa	object	Wildlife isa object.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	will	isa	aim	Will isa aim.	1.00	n	n	n	written_language_n1	knowledge_n1	WordNet3.0
1.00	most	will	isa	document	Will isa document.	1.00	n	n	n	written_language_n1	written_language_n1	WordNet3.0
1.00	most	will	isa	intention	Will isa intention.	1.00	n	n	n	written_language_n1	knowledge_n1	WordNet3.0
1.00	most	will	isa	purpose	Will isa purpose.	1.00	n	n	n	written_language_n1	knowledge_n1	WordNet3.0
1.00	most	willow	isa	tree	Willow isa tree.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	Wilson	isa	thing	Wilson isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	wimp	isa	doormat	Wimp isa doormat.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	wind	isa	weather	Wind isa weather.	1.00	n	n	n	phenomenon_n1	phenomenon_n1	WordNet3.0
1.00	most	windmill	isa	mill	Windmill isa mill.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	window	isa	structure	Window isa structure.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	windowpane	isa	pane	Windowpane isa pane.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	windowsill	isa	device	Windowsill isa device.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	windpipe	isa	canal	Windpipe isa canal.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	windpipe	isa	duct	Windpipe isa duct.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	windshield	isa	artifact	Windshield isa artifact.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	windstorm	isa	storm	Windstorm isa storm.	1.00	n	n	n	phenomenon_n1	phenomenon_n1	WordNet3.0
1.00	most	wine	isa	alcohol	Wine isa alcohol.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	wing	isa	organ	Wing isa organ.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	winkle	isa	gastropod	Winkle isa gastropod.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	winner	isa	individual	Winner isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	winner	isa	person	Winner isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	winner	isa	somebody	Winner isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	winner	isa	someone	Winner isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	winter	isa	season	Winter isa season.	1.00	n	n	n	period_n1	period_n1	WordNet3.0
1.00	most	wiper	isa	mechanism	Wiper isa mechanism.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	wire	isa	instrumentality	Wire isa instrumentality.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	Wisconsin	isa	thing	Wisconsin isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	wisent	isa	bison	Wisent isa bison.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	wishbone	isa	bone	Wishbone isa bone.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	wit	isa	message	Wit isa message.	1.00	n	n	n	message_n2	message_n2	WordNet3.0
1.00	most	witch	isa	individual	Witch isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	witch	isa	person	Witch isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	witch	isa	somebody	Witch isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	witch	isa	someone	Witch isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	withdrawal	isa	denial	Withdrawal isa denial.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	withe	isa	device	Withe isa device.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	witness	isa	observer	Witness isa observer.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	witness	isa	speaker	Witness isa speaker.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	wizard	isa	individual	Wizard isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	wizard	isa	person	Wizard isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	wizard	isa	somebody	Wizard isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	wizard	isa	someone	Wizard isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	wolf	isa	mammal	Wolf isa mammal.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	wolverine	isa	mammal	Wolverine isa mammal.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	woman	isa	adult	Woman isa adult.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	woman	isa	individual	Woman isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	woman	isa	person	Woman isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	woman	isa	somebody	Woman isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	woman	isa	someone	Woman isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	womb	isa	organ	Womb isa organ.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	wombat	isa	mammal	Wombat isa mammal.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	wood	isa	material	Wood isa material.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	wood	isa	stuff	Wood isa stuff.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	woodchuck	isa	marmot	Woodchuck isa marmot.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	woodcutter	isa	workman	Woodcutter isa workman.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	woodland	isa	biome	Woodland isa biome.	1.00	n	n	n	biome_n1	biome_n1	WordNet3.0
1.00	most	woodland	isa	ground	Woodland isa ground.	1.00	n	n	n	biome_n1	Thing	WordNet3.0
1.00	most	woodland	isa	land	Woodland isa land.	1.00	n	n	n	biome_n1	Thing	WordNet3.0
1.00	most	woodlouse	isa	arthropod	Woodlouse isa arthropod.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	woodpecker	isa	bird	Woodpecker isa bird.	1.00	n	n	n	bird_n1	bird_n1	WordNet3.0
1.00	most	woodwind	isa	device	Woodwind isa device.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	woodwork	isa	artifact	Woodwork isa artifact.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	woof	isa	sound	Woof isa sound.	1.00	n	n	n	sound_n4	sound_n4	WordNet3.0
1.00	most	wool	isa	cloth	Wool isa cloth.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	wool	isa	fabric	Wool isa fabric.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	word	isa	part	Word isa part.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	word	isa	portion	Word isa portion.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	wordnet	isa	database	Wordnet isa database.	1.00	n	n	n	message_n2	message_n2	WordNet3.0
1.00	most	workbench	isa	table	Workbench isa table.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	worker	isa	individual	Worker isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	worker	isa	person	Worker isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	worker	isa	somebody	Worker isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	worker	isa	someone	Worker isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	workman	isa	employee	Workman isa employee.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	workout	isa	exertion	Workout isa exertion.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	workplace	isa	location	Workplace isa location.	1.00	n	n	n	location_n1	location_n1	WordNet3.0
1.00	most	workshop	isa	education	Workshop isa education.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	workshop	isa	workplace	Workshop isa workplace.	1.00	n	n	n	activity_n1	location_n1	WordNet3.0
1.00	most	world	isa	thing	World isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	worm	isa	animal	Worm isa animal.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	worm	isa	beast	Worm isa beast.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	worm	isa	creature	Worm isa creature.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	worrier	isa	individual	Worrier isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	worrier	isa	person	Worrier isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	worrier	isa	somebody	Worrier isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	worrier	isa	someone	Worrier isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	worship	isa	activity	Worship isa activity.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	wort	isa	herb	Wort isa herb.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	worth	isa	indefinite quantity	Worth isa indefinite quantity.	1.00	n	n	n	indefinite_quantity_n1	indefinite_quantity_n1	WordNet3.0
1.00	most	wound	isa	injury	Wound isa injury.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	wrapping	isa	artifact	Wrapping isa artifact.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	wreath	isa	group	Wreath isa group.	1.00	n	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	wreckage	isa	object	Wreckage isa object.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	wren	isa	bird	Wren isa bird.	1.00	n	n	n	bird_n1	bird_n1	WordNet3.0
1.00	most	wrinkle	isa	shape	Wrinkle isa shape.	1.00	n	n	n	shape_n2	shape_n2	WordNet3.0
